,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,label
8765,0.572653,0.070584,0.030156,0.041696,0.104728,0.096173,0.031523,0.021165,nature
8766,0.669051,0.09502,0.036183,0.043431,0.108772,0.104201,0.039194,0.021763,nature
8767,0.824138,0.122327,0.045024,0.051832,0.113024,0.108736,0.044175,0.025707,nature
8768,0.883796,0.133955,0.054996,0.054196,0.119033,0.119554,0.045772,0.026526,nature
8769,1.017031,0.159878,0.068119,0.065251,0.13544,0.134165,0.04858,0.027312,nature
8770,0.91405,0.138832,0.065445,0.05899,0.119089,0.119119,0.041207,0.0227,nature
8771,0.943574,0.190675,0.056228,0.048875,0.072038,0.068968,0.027876,0.012301,nature
8772,0.924522,0.190338,0.048927,0.038981,0.050583,0.055912,0.027204,0.011932,nature
8773,1.074907,0.205759,0.048566,0.040211,0.051498,0.056369,0.027754,0.012519,nature
8774,1.305307,0.209857,0.047726,0.0364,0.048086,0.053222,0.024745,0.012067,nature
8775,1.413145,0.200472,0.04763,0.036883,0.048953,0.051149,0.021924,0.01004,nature
8776,1.354063,0.174949,0.041198,0.034998,0.0448,0.04312,0.014648,0.009557,nature
8777,1.197827,0.151741,0.032715,0.026311,0.040043,0.038999,0.00993,0.005376,nature
8778,1.10654,0.135495,0.021727,0.023595,0.033625,0.027476,0.007915,0.004304,nature
8779,1.21434,0.142023,0.015226,0.012211,0.019716,0.013485,0.005459,0.003479,nature
8780,1.25641,0.139703,0.015344,0.012322,0.019737,0.013622,0.005447,0.003467,nature
8781,1.19383,0.100737,0.017441,0.008787,0.012247,0.009859,0.00472,0.003192,nature
8782,1.188683,0.097648,0.016776,0.009199,0.012646,0.010153,0.004794,0.003183,nature
8783,1.048793,0.105687,0.019192,0.010362,0.015515,0.010497,0.007611,0.003433,nature
8784,0.83228,0.111483,0.017483,0.012458,0.018591,0.011077,0.007224,0.001921,nature
8785,0.775084,0.163573,0.023497,0.012685,0.017612,0.011782,0.00842,0.00231,nature
8786,0.772775,0.168409,0.027597,0.029573,0.027342,0.021269,0.009857,0.003521,nature
8787,0.835092,0.170139,0.029974,0.033217,0.029558,0.024958,0.014001,0.005932,nature
8788,0.892661,0.181261,0.036005,0.042758,0.032219,0.029562,0.016202,0.008844,nature
8789,0.69064,0.161782,0.053957,0.078242,0.052388,0.04696,0.019137,0.009707,nature
8790,0.652213,0.181748,0.070982,0.100326,0.064161,0.058115,0.023897,0.012353,nature
8791,0.674037,0.185463,0.082166,0.116573,0.068684,0.066514,0.024938,0.012455,nature
8792,0.814615,0.19083,0.084589,0.119746,0.071479,0.068485,0.026086,0.013196,nature
8793,0.886512,0.216043,0.088972,0.127799,0.072329,0.0727,0.025476,0.014964,nature
8794,0.895714,0.210531,0.096226,0.136072,0.082479,0.080563,0.033081,0.019712,nature
8795,1.004579,0.195382,0.091211,0.14016,0.086142,0.082059,0.037165,0.02461,nature
8796,1.009039,0.192132,0.087207,0.123988,0.077649,0.073224,0.03564,0.023275,nature
8797,0.986551,0.188435,0.08649,0.120873,0.075453,0.068432,0.031145,0.02084,nature
8798,1.009984,0.188009,0.092195,0.114686,0.076571,0.069636,0.032209,0.020413,nature
8799,1.113873,0.237407,0.081792,0.117896,0.120574,0.079235,0.057967,0.040287,nature
8800,1.140411,0.230997,0.071314,0.100006,0.114039,0.079079,0.057123,0.041963,nature
8801,1.112605,0.20496,0.059148,0.083979,0.10887,0.070567,0.05762,0.043099,nature
8802,0.883015,0.226806,0.058679,0.093671,0.130889,0.078696,0.069975,0.049296,nature
8803,0.838014,0.193335,0.053293,0.094671,0.137181,0.078861,0.068935,0.047597,nature
8804,0.789928,0.236234,0.052391,0.09195,0.146618,0.072596,0.067481,0.048241,nature
8805,0.615693,0.207403,0.056157,0.103705,0.146812,0.081221,0.064291,0.045298,nature
8806,0.593771,0.266468,0.067078,0.126779,0.160006,0.092732,0.072007,0.049776,nature
8807,0.542742,0.263871,0.064752,0.125818,0.159574,0.092288,0.071838,0.049683,nature
8808,0.442756,0.251451,0.052861,0.12221,0.155618,0.086285,0.068524,0.047117,nature
8809,0.253124,0.186375,0.037734,0.082965,0.088048,0.057982,0.038896,0.026223,nature
8810,0.201963,0.172249,0.03063,0.078607,0.082728,0.046772,0.03491,0.021884,nature
8811,0.323868,0.057871,0.025916,0.009603,0.015394,0.037361,0.015431,0.005322,nature
8812,0.584009,0.063791,0.028724,0.013397,0.025462,0.042392,0.017665,0.005448,nature
8813,0.613183,0.076079,0.033314,0.016026,0.02647,0.044089,0.019225,0.006319,nature
8814,0.707099,0.094862,0.03456,0.033811,0.035767,0.059579,0.027801,0.012135,nature
8815,0.726318,0.098076,0.036953,0.03622,0.036829,0.060719,0.028432,0.01247,nature
8816,0.87301,0.119612,0.046735,0.046853,0.071603,0.080287,0.030687,0.018238,nature
8817,1.056105,0.166103,0.084205,0.060696,0.082865,0.088086,0.032784,0.020692,nature
8818,0.963287,0.146951,0.074158,0.059989,0.081211,0.083519,0.032902,0.020672,nature
8819,0.970238,0.137514,0.077432,0.061898,0.080197,0.081627,0.032543,0.020868,nature
8820,1.055045,0.131231,0.077139,0.057963,0.078865,0.066156,0.028308,0.019639,nature
8821,1.0665,0.14209,0.076128,0.065727,0.083641,0.06366,0.021296,0.01825,nature
8822,0.9749,0.168057,0.084657,0.069667,0.087793,0.070623,0.026402,0.023139,nature
8823,1.035906,0.163586,0.081791,0.077299,0.089528,0.06978,0.025575,0.023119,nature
8824,1.030939,0.288626,0.114766,0.093562,0.103777,0.089774,0.045155,0.023014,nature
8825,1.163645,0.35455,0.162705,0.110819,0.133411,0.109988,0.062673,0.031852,nature
8826,1.065791,0.349714,0.162601,0.105607,0.109241,0.096595,0.060836,0.02662,nature
8827,0.896715,0.302999,0.126141,0.093162,0.098915,0.09095,0.058935,0.024297,nature
8828,0.906929,0.318509,0.131031,0.14857,0.109563,0.109982,0.068682,0.034097,nature
8829,0.930068,0.332422,0.153412,0.155657,0.1187,0.11787,0.075711,0.037776,nature
8830,0.866521,0.343073,0.153996,0.160126,0.120114,0.123382,0.086239,0.042627,nature
8831,0.784146,0.330467,0.149395,0.15094,0.112303,0.115903,0.085494,0.040989,nature
8832,0.730081,0.317201,0.16556,0.1694,0.125287,0.139683,0.088389,0.049331,nature
8833,0.658044,0.316329,0.164535,0.161794,0.124083,0.141308,0.089186,0.049746,nature
8834,0.645604,0.175866,0.131079,0.129543,0.101545,0.107315,0.0618,0.044282,nature
8835,0.496864,0.110712,0.081569,0.110683,0.071186,0.086649,0.043814,0.035191,nature
8836,0.464475,0.118605,0.075949,0.109593,0.063423,0.084656,0.04483,0.035685,nature
8837,0.499128,0.123745,0.078355,0.109798,0.070144,0.090788,0.048878,0.04155,nature
8838,0.433238,0.107421,0.0728,0.062224,0.070699,0.076433,0.04221,0.034985,nature
8839,0.465492,0.189519,0.071286,0.164369,0.085483,0.101398,0.041731,0.037891,nature
8840,0.52327,0.274743,0.092308,0.162754,0.087136,0.098923,0.030819,0.033525,nature
8841,0.573204,0.274492,0.092181,0.16455,0.088107,0.09975,0.031315,0.033777,nature
8842,0.541127,0.263473,0.067078,0.145254,0.066451,0.068125,0.02194,0.020581,nature
8843,0.717612,0.321836,0.07177,0.162635,0.087461,0.089347,0.023551,0.021117,nature
8844,0.661955,0.32173,0.071732,0.162181,0.093719,0.090418,0.023626,0.021468,nature
8845,0.743298,0.342529,0.074181,0.169163,0.102575,0.092605,0.025811,0.023908,nature
8846,0.747166,0.318688,0.072279,0.165998,0.100806,0.089948,0.024587,0.023206,nature
8847,0.754115,0.317383,0.070872,0.165113,0.092197,0.08514,0.02124,0.017463,nature
8848,0.92525,0.325094,0.075927,0.156638,0.085136,0.089028,0.020156,0.015005,nature
8849,0.856717,0.223037,0.051399,0.046271,0.062135,0.057454,0.013743,0.007909,nature
8850,0.837854,0.158017,0.037568,0.04614,0.06207,0.057008,0.013405,0.007479,nature
8851,0.94367,0.281016,0.083645,0.053987,0.078192,0.086436,0.024948,0.010896,nature
8852,0.896725,0.276476,0.082056,0.050505,0.085936,0.093232,0.029352,0.011057,nature
8853,0.788981,0.215721,0.077022,0.030748,0.064275,0.070392,0.026295,0.009266,nature
8854,0.804214,0.21649,0.077658,0.0302,0.057538,0.068711,0.025842,0.008923,nature
8855,0.835746,0.229676,0.078645,0.025605,0.056572,0.071106,0.025618,0.007057,nature
8856,0.815436,0.228926,0.076492,0.02444,0.055501,0.069583,0.025409,0.006729,nature
8857,0.913123,0.232736,0.076898,0.025267,0.058301,0.069256,0.024931,0.006613,nature
8858,0.747069,0.226544,0.071861,0.024609,0.052557,0.059296,0.02218,0.005877,nature
8859,0.811266,0.231793,0.072814,0.02678,0.060099,0.059573,0.022215,0.005971,nature
8860,0.761845,0.204342,0.06428,0.027674,0.05557,0.054785,0.021833,0.006362,nature
8861,0.632405,0.089246,0.023798,0.021848,0.042702,0.029754,0.010236,0.002793,nature
8862,0.706007,0.144496,0.033944,0.033684,0.034616,0.026622,0.006944,0.00317,nature
8863,0.621522,0.14137,0.033709,0.033717,0.034413,0.026303,0.007288,0.003234,nature
8864,0.679586,0.138571,0.032596,0.033518,0.034343,0.025636,0.006942,0.002995,nature
8865,0.619041,0.109141,0.030611,0.030796,0.02963,0.022569,0.00616,0.002796,nature
8866,0.695336,0.115698,0.031585,0.03322,0.031628,0.026024,0.006936,0.003008,nature
8867,0.649222,0.115126,0.029811,0.032395,0.030141,0.026558,0.009121,0.004657,nature
8868,0.628032,0.113612,0.029124,0.032528,0.029829,0.026259,0.009036,0.004491,nature
8869,0.630386,0.186518,0.031266,0.032757,0.030153,0.029349,0.010273,0.004613,nature
8870,0.630647,0.180733,0.029101,0.03421,0.035542,0.030634,0.010316,0.004339,nature
8871,0.721832,0.249203,0.027243,0.035256,0.039062,0.032918,0.014046,0.005909,nature
8872,0.86091,0.350671,0.054541,0.04699,0.166513,0.074196,0.024533,0.00939,nature
8873,0.957055,0.354913,0.059929,0.048501,0.185153,0.079259,0.02928,0.012149,nature
8874,0.881408,0.362727,0.063486,0.050195,0.187122,0.081922,0.033587,0.012762,nature
8875,0.870741,0.360796,0.061452,0.052845,0.188233,0.082323,0.033379,0.012742,nature
8876,0.864555,0.379225,0.073857,0.051615,0.189412,0.088847,0.035263,0.013217,nature
8877,0.934334,0.380255,0.073736,0.051645,0.188032,0.086959,0.033036,0.011574,nature
8878,1.008695,0.52911,0.10252,0.05966,0.199864,0.091985,0.040257,0.015315,nature
8879,0.911184,0.45405,0.097466,0.058611,0.19118,0.088854,0.039472,0.015516,nature
8880,1.044169,0.463147,0.099353,0.058958,0.187888,0.088104,0.04041,0.016257,nature
8881,0.923388,0.38566,0.095261,0.053777,0.179944,0.08049,0.036207,0.014567,nature
8882,0.783236,0.227919,0.057471,0.029555,0.048901,0.033533,0.023923,0.010714,nature
8883,0.811438,0.229509,0.054229,0.02963,0.03104,0.031698,0.019181,0.008174,nature
8884,0.927376,0.258337,0.052124,0.029901,0.031678,0.02952,0.016373,0.007951,nature
8885,0.88911,0.256161,0.052646,0.028027,0.029486,0.028274,0.015504,0.007592,nature
8886,0.835245,0.237,0.040839,0.027296,0.026658,0.018741,0.01322,0.00705,nature
8887,0.757338,0.243185,0.043966,0.035169,0.030634,0.021455,0.018165,0.011605,nature
8888,0.690264,0.159567,0.063175,0.044247,0.027324,0.038227,0.024698,0.021557,nature
8889,0.761016,0.172644,0.068154,0.049169,0.034122,0.042753,0.026805,0.022274,nature
8890,0.634859,0.197765,0.069468,0.056914,0.089249,0.103048,0.026054,0.028395,nature
8891,0.717094,0.231625,0.075026,0.059755,0.090776,0.105904,0.029607,0.030806,nature
8892,0.629799,0.230278,0.07494,0.057464,0.089438,0.103958,0.029468,0.030509,nature
8893,0.503268,0.223048,0.072674,0.05558,0.087987,0.100197,0.029037,0.030218,nature
8894,0.438789,0.186166,0.072468,0.054046,0.085286,0.100017,0.027843,0.02992,nature
8895,0.670565,0.201734,0.075745,0.054774,0.08783,0.099894,0.027946,0.03001,nature
8896,0.705563,0.204808,0.076397,0.05563,0.092008,0.100711,0.028414,0.031061,nature
8897,0.764824,0.246776,0.073268,0.051988,0.101427,0.104228,0.024077,0.027642,nature
8898,0.928525,0.213996,0.026013,0.04292,0.094646,0.083808,0.01084,0.014298,nature
8899,0.903909,0.234491,0.02632,0.038292,0.090302,0.080908,0.009,0.013444,nature
8900,1.014674,0.212995,0.024591,0.031584,0.034386,0.02376,0.00879,0.006275,nature
8901,1.059395,0.186024,0.022153,0.030273,0.033572,0.021605,0.005419,0.003948,nature
8902,1.060893,0.187648,0.023169,0.030057,0.033978,0.021851,0.005472,0.003944,nature
8903,1.09494,0.188372,0.023554,0.030395,0.034394,0.022165,0.005496,0.003959,nature
8904,1.287199,0.193821,0.025969,0.031785,0.037477,0.022663,0.005435,0.004032,nature
8905,1.132147,0.180327,0.025421,0.030781,0.033891,0.022179,0.005382,0.004356,nature
8906,1.317382,0.187655,0.026119,0.04737,0.05817,0.032421,0.006092,0.004547,nature
8907,1.220455,0.131134,0.027762,0.044969,0.044824,0.025425,0.005698,0.003723,nature
8908,1.12742,0.210135,0.039282,0.050309,0.073744,0.033833,0.011548,0.010853,nature
8909,1.368056,0.194408,0.034343,0.054708,0.076871,0.037275,0.019713,0.014398,nature
8910,1.210743,0.178949,0.031834,0.047974,0.074018,0.032843,0.019039,0.014148,nature
8911,1.213028,0.244287,0.030268,0.052185,0.081672,0.040379,0.020931,0.014658,nature
8912,1.283186,0.247814,0.039044,0.069401,0.097746,0.047261,0.030339,0.024488,nature
8913,1.549997,0.287517,0.042079,0.080554,0.107507,0.080873,0.049959,0.029049,nature
8914,1.463745,0.287246,0.041289,0.083177,0.105662,0.081739,0.05013,0.02937,nature
8915,1.398024,0.281968,0.038328,0.082381,0.104702,0.081251,0.049877,0.028921,nature
8916,1.282587,0.357066,0.101645,0.067614,0.082012,0.078105,0.054234,0.029955,nature
8917,1.283811,0.361877,0.101019,0.065725,0.081638,0.077603,0.053876,0.029658,nature
8918,1.307154,0.319021,0.090107,0.072079,0.06429,0.074386,0.051346,0.027612,nature
8919,1.046385,0.299892,0.092618,0.068393,0.06708,0.069762,0.04474,0.027044,nature
8920,1.122402,0.311732,0.093764,0.069617,0.070541,0.074189,0.046524,0.028265,nature
8921,1.00491,0.242103,0.093542,0.064899,0.063592,0.068802,0.044835,0.027943,nature
8922,1.032608,0.246854,0.084721,0.050434,0.057565,0.062866,0.036705,0.0184,nature
8923,0.832049,0.224449,0.083494,0.04017,0.053523,0.036007,0.017782,0.014798,nature
8924,0.892653,0.229694,0.082764,0.040713,0.054155,0.036767,0.017605,0.014755,nature
8925,0.985127,0.229296,0.082675,0.041396,0.054527,0.037743,0.017878,0.014936,nature
8926,0.916404,0.153479,0.029471,0.039751,0.055173,0.037664,0.020653,0.014986,nature
8927,0.893584,0.152366,0.027973,0.039555,0.05543,0.037895,0.020519,0.014852,nature
8928,0.83917,0.084356,0.02803,0.028853,0.046887,0.034811,0.01867,0.01032,nature
8929,0.859242,0.080179,0.025244,0.026903,0.039018,0.033098,0.016215,0.007057,nature
8930,0.927491,0.115658,0.028805,0.029305,0.037045,0.030027,0.01787,0.006664,nature
8931,1.042034,0.134344,0.031877,0.030869,0.038933,0.029244,0.019571,0.007359,nature
8932,1.049208,0.165178,0.032696,0.028642,0.031159,0.029555,0.019189,0.007381,nature
8933,0.950567,0.151801,0.030745,0.02796,0.025386,0.022785,0.018751,0.006475,nature
8934,0.855583,0.152597,0.031896,0.025036,0.025883,0.021309,0.020189,0.00664,nature
8935,0.746761,0.155331,0.031534,0.024313,0.025146,0.020176,0.019895,0.006482,nature
8936,0.78601,0.145913,0.021176,0.025305,0.022651,0.015281,0.012281,0.004454,nature
8937,0.767662,0.158928,0.032083,0.03831,0.039716,0.031146,0.01573,0.004562,nature
8938,0.906964,0.184404,0.033406,0.040338,0.044991,0.037846,0.016469,0.005101,nature
8939,0.894725,0.192438,0.033962,0.039721,0.044688,0.038203,0.016492,0.005291,nature
8940,0.91603,0.356501,0.067118,0.055867,0.105419,0.050921,0.017414,0.007241,nature
8941,0.901815,0.33938,0.063372,0.053802,0.10305,0.049381,0.015509,0.006298,nature
8942,1.044535,0.347304,0.077213,0.067779,0.119886,0.052404,0.017054,0.006423,nature
8943,1.171821,0.34969,0.084826,0.077132,0.127016,0.054082,0.017234,0.007231,nature
8944,1.087066,0.342943,0.082367,0.075469,0.126224,0.05482,0.015939,0.006838,nature
8945,1.20899,0.348887,0.083751,0.077497,0.127762,0.055585,0.016497,0.006951,nature
8946,1.318026,0.37076,0.082519,0.082859,0.132125,0.055761,0.017476,0.007692,nature
8947,1.519287,0.357011,0.082062,0.069875,0.118593,0.040111,0.014702,0.007938,nature
8948,1.391317,0.332265,0.079409,0.058515,0.108779,0.030156,0.012232,0.00656,nature
8949,1.516862,0.345002,0.081372,0.061897,0.109153,0.031091,0.012969,0.006496,nature
8950,1.492378,0.141154,0.045191,0.044161,0.049015,0.018353,0.009162,0.004025,nature
8951,1.381743,0.137587,0.044722,0.043776,0.048169,0.017872,0.008995,0.004009,nature
8952,1.206458,0.10336,0.034286,0.051854,0.053457,0.030747,0.00717,0.003682,nature
8953,1.127158,0.168803,0.029056,0.044998,0.047353,0.029968,0.007693,0.003768,nature
8954,1.071307,0.16635,0.03469,0.053546,0.054267,0.031151,0.00759,0.003695,nature
8955,1.143173,0.321104,0.057322,0.073189,0.069956,0.037323,0.010183,0.004269,nature
8956,1.026443,0.301248,0.059099,0.0676,0.063608,0.034824,0.008574,0.003332,nature
8957,0.964846,0.307809,0.048955,0.076627,0.059986,0.035685,0.010531,0.005984,nature
8958,0.90246,0.304748,0.048303,0.076542,0.059515,0.035324,0.010227,0.005896,nature
8959,0.775293,0.287352,0.048419,0.073577,0.059533,0.034228,0.009926,0.006063,nature
8960,0.703712,0.302925,0.055679,0.074007,0.060712,0.037685,0.015417,0.006668,nature
8961,0.896846,0.351714,0.066517,0.084949,0.07557,0.044521,0.017521,0.010089,nature
8962,0.809275,0.337192,0.061032,0.062238,0.050575,0.027047,0.016885,0.009972,nature
8963,0.783516,0.274454,0.059488,0.060988,0.050592,0.027711,0.017551,0.009262,nature
8964,0.960373,0.292561,0.056484,0.057207,0.045543,0.027506,0.017887,0.009273,nature
8965,0.791699,0.132108,0.033129,0.035972,0.028513,0.020687,0.014774,0.008554,nature
8966,0.900325,0.140039,0.03253,0.036631,0.031313,0.024865,0.014957,0.008818,nature
8967,0.822393,0.131193,0.0322,0.026858,0.030397,0.022768,0.012003,0.005731,nature
8968,1.024467,0.139339,0.035591,0.028573,0.032547,0.025081,0.012569,0.006063,nature
8969,1.035869,0.138936,0.033208,0.028025,0.031945,0.024713,0.012076,0.005731,nature
8970,1.084057,0.130209,0.034901,0.037067,0.049998,0.028176,0.006607,0.005071,nature
8971,0.893658,0.086235,0.024338,0.02725,0.035562,0.021535,0.004744,0.001847,nature
8972,0.984984,0.0906,0.024913,0.02926,0.036217,0.022782,0.00594,0.002126,nature
8973,1.216638,0.093851,0.025426,0.033073,0.043374,0.03237,0.008569,0.002952,nature
8974,1.051992,0.076829,0.021919,0.027673,0.039928,0.029789,0.007982,0.002885,nature
8975,1.041243,0.076043,0.021942,0.027222,0.040357,0.030237,0.008128,0.002959,nature
8976,0.864901,0.063281,0.022034,0.025863,0.036441,0.02562,0.007689,0.002574,nature
8977,0.848556,0.07016,0.022457,0.026015,0.037018,0.025984,0.00779,0.002586,nature
8978,0.710085,0.065264,0.019258,0.024598,0.03548,0.024896,0.008584,0.003179,nature
8979,0.822323,0.07073,0.023998,0.030869,0.038865,0.028409,0.009654,0.003468,nature
8980,0.74904,0.059613,0.014874,0.026702,0.019337,0.025341,0.009527,0.003793,nature
8981,0.863436,0.07728,0.015772,0.027601,0.023024,0.026885,0.010609,0.004152,nature
8982,0.864972,0.081719,0.019249,0.027227,0.02761,0.029386,0.010709,0.004326,nature
8983,0.637023,0.07833,0.02023,0.022276,0.01975,0.018966,0.00807,0.003383,nature
8984,0.678078,0.077569,0.020536,0.023239,0.020453,0.019796,0.008536,0.003555,nature
8985,0.783712,0.08405,0.021007,0.029782,0.02207,0.021357,0.008926,0.003619,nature
8986,0.772525,0.085728,0.018378,0.028347,0.020972,0.020799,0.008786,0.003534,nature
8987,0.820193,0.144371,0.03035,0.037827,0.023201,0.032389,0.011299,0.004309,nature
8988,0.849643,0.155745,0.039786,0.0449,0.028734,0.033335,0.01265,0.004822,nature
8989,0.717566,0.148238,0.03613,0.040044,0.025577,0.037105,0.024239,0.016155,nature
8990,0.723741,0.229801,0.046095,0.093532,0.060211,0.045717,0.02954,0.024914,nature
8991,0.724443,0.315735,0.10873,0.165269,0.114501,0.070152,0.045172,0.035503,nature
8992,0.921134,0.346934,0.123741,0.181351,0.114175,0.069234,0.045469,0.03567,nature
8993,0.972246,0.341832,0.121177,0.180827,0.113812,0.068476,0.043876,0.035584,nature
8994,1.036074,0.346412,0.125005,0.190368,0.120264,0.079831,0.045304,0.036171,nature
8995,0.964043,0.340171,0.125976,0.184076,0.118781,0.078318,0.045031,0.036142,nature
8996,0.969998,0.33917,0.130333,0.184909,0.119834,0.079438,0.045903,0.036184,nature
8997,1.039051,0.309732,0.133038,0.186044,0.121722,0.071437,0.049094,0.036907,nature
8998,0.959216,0.298481,0.124196,0.179016,0.11606,0.069511,0.046871,0.035557,nature
8999,0.967267,0.309275,0.129399,0.183671,0.119692,0.066643,0.034304,0.024213,nature
9000,0.928026,0.22707,0.118701,0.125081,0.086797,0.055667,0.029215,0.01503,nature
9001,0.815778,0.123606,0.055659,0.051878,0.029333,0.029899,0.012346,0.003968,nature
9002,0.551316,0.086282,0.039782,0.035135,0.025329,0.028943,0.011724,0.003457,nature
9003,0.53674,0.084004,0.04134,0.03833,0.027029,0.030174,0.012214,0.003894,nature
